mechanism,T_offset,horizon,split,n,win,mean,rate,n_high,follow_win,delta_win_vs_follow,delta_mean_vs_follow
disagree_follow_short,35,15,IS,338,0.5355029585798816,0.7181952662721893,0.41169305724725946,821.0,0.4884004884004884,0.04710247017939323,0.34151638959331265
follow_5,35,15,IS,805,0.4583850931677019,-0.8726708074534162,0.9805115712545676,821.0,0.4884004884004884,-0.030015395232786513,-1.2493496841322929
follow_15,35,15,IS,813,0.47601476014760147,0.015067650676506766,0.9902557856272838,821.0,0.4884004884004884,-0.012385728252886918,-0.3616112260023699
persist_5m,35,15,IS,422,0.42890995260663506,-0.9146919431279621,0.5140073081607796,821.0,0.4884004884004884,-0.05949053579385333,-1.2913708198068388
flip_5m,35,15,IS,371,0.48787061994609165,-0.9575471698113207,0.4518879415347138,821.0,0.4884004884004884,-0.0005298684543967314,-1.3342260464901974
HIGH_ALONE_FOLLOW,35,30,IS,819,0.4713064713064713,0.2490842490842491,0.997563946406821,,,,
HIGH_ALONE_LONG,35,30,IS,821,0.5322777101096224,-0.4287454323995128,1.0,,,,
align_1_5,35,30,IS,492,0.47764227642276424,0.009146341463414634,0.5992691839220463,821.0,0.4713064713064713,0.006335805116292947,-0.23993790762083445
align_1_5_15,35,30,IS,361,0.47368421052631576,-0.7333795013850416,0.4397076735688185,821.0,0.4713064713064713,0.002377739219844466,-0.9824637504692907
align_5_15,35,30,IS,579,0.4680483592400691,-0.3337651122625216,0.705237515225335,821.0,0.4713064713064713,-0.0032581120664021967,-0.5828493613467707
accel_with_med,35,30,IS,356,0.5028089887640449,0.8799157303370787,0.4336175395858709,821.0,0.4713064713064713,0.0315025174575736,0.6308314812528296
rev_short_vs_med,35,30,IS,338,0.45857988165680474,-1.0532544378698225,0.41169305724725946,821.0,0.4713064713064713,-0.012726589649666553,-1.3023386869540716
disagree_follow_short,35,30,IS,338,0.5295857988165681,1.0532544378698225,0.41169305724725946,821.0,0.4713064713064713,0.05827932751009679,0.8041701887855734
follow_5,35,30,IS,805,0.4683229813664596,-0.4440993788819876,0.9805115712545676,821.0,0.4713064713064713,-0.0029834899400116854,-0.6931836279662367
follow_15,35,30,IS,813,0.47724477244772445,-0.17589175891758918,0.9902557856272838,821.0,0.4713064713064713,0.005938301141253155,-0.42497600800183827
persist_5m,35,30,IS,422,0.4312796208530806,-1.1001184834123223,0.5140073081607796,821.0,0.4713064713064713,-0.04002685045339072,-1.3492027324965714
flip_5m,35,30,IS,371,0.5040431266846361,0.2284366576819407,0.4518879415347138,821.0,0.4713064713064713,0.032736655378164836,-0.020647591402308374
HIGH_ALONE_FOLLOW,35,10,Validation,222,0.49099099099099097,-1.045045045045045,0.9955156950672646,,,,
HIGH_ALONE_LONG,35,10,Validation,223,0.5695067264573991,1.4125560538116593,1.0,,,,
align_1_5,35,10,Validation,140,0.5571428571428572,0.4607142857142857,0.6278026905829597,223.0,0.49099099099099097,0.06615186615186619,1.5057593307593307
align_1_5_15,35,10,Validation,97,0.5257731958762887,-2.2757731958762886,0.4349775784753363,223.0,0.49099099099099097,0.03478220488529771,-1.2307281508312435
align_5_15,35,10,Validation,153,0.5424836601307189,-1.4803921568627452,0.6860986547085202,223.0,0.49099099099099097,0.05149266913972794,-0.43534711181770014
accel_with_med,35,10,Validation,99,0.5454545454545454,0.2601010101010101,0.4439461883408072,223.0,0.49099099099099097,0.05446355446355444,1.3051460551460552
rev_short_vs_med,35,10,Validation,100,0.48,-2.9725,0.4484304932735426,223.0,0.49099099099099097,-0.01099099099099099,-1.9274549549549551
disagree_follow_short,35,10,Validation,100,0.52,2.9725,0.4484304932735426,223.0,0.49099099099099097,0.029009009009009046,4.017545045045045
follow_5,35,10,Validation,222,0.5540540540540541,0.059684684684684686,0.9955156950672646,223.0,0.49099099099099097,0.06306306306306309,1.1047297297297298
follow_15,35,10,Validation,222,0.5045045045045045,-2.1013513513513513,0.9955156950672646,223.0,0.49099099099099097,0.013513513513513487,-1.0563063063063063
persist_5m,35,10,Validation,130,0.5538461538461539,-1.7403846153846154,0.5829596412556054,223.0,0.49099099099099097,0.0628551628551629,-0.6953395703395704
flip_5m,35,10,Validation,91,0.5494505494505495,2.5467032967032965,0.4080717488789238,223.0,0.49099099099099097,0.058459558459558525,3.5917483417483416
HIGH_ALONE_FOLLOW,35,15,Validation,222,0.46396396396396394,-2.900900900900901,0.9955156950672646,,,,
HIGH_ALONE_LONG,35,15,Validation,223,0.5426008968609866,1.345291479820628,1.0,,,,
align_1_5,35,15,Validation,140,0.4785714285714286,0.11964285714285715,0.6278026905829597,223.0,0.46396396396396394,0.014607464607464649,3.020543758043758
align_1_5_15,35,15,Validation,97,0.4020618556701031,-5.324742268041237,0.4349775784753363,223.0,0.46396396396396394,-0.061902108293860836,-2.423841367140336
align_5_15,35,15,Validation,153,0.48366013071895425,-1.8169934640522876,0.6860986547085202,223.0,0.46396396396396394,0.019696166754990307,1.0839074368486135
accel_with_med,35,15,Validation,99,0.4444444444444444,-2.452020202020202,0.4439461883408072,223.0,0.46396396396396394,-0.019519519519519524,0.44888069888069904
rev_short_vs_med,35,15,Validation,100,0.51,-2.88,0.4484304932735426,223.0,0.46396396396396394,0.046036036036036065,0.02090090090090113
disagree_follow_short,35,15,Validation,100,0.48,2.88,0.4484304932735426,223.0,0.46396396396396394,0.01603603603603604,5.780900900900901
follow_5,35,15,Validation,222,0.509009009009009,0.5213963963963963,0.9955156950672646,223.0,0.46396396396396394,0.045045045045045085,3.4222972972972974
follow_15,35,15,Validation,222,0.47297297297297297,-2.8828828828828827,0.9955156950672646,223.0,0.46396396396396394,0.009009009009009028,0.018018018018018278
persist_5m,35,15,Validation,130,0.46923076923076923,-1.9192307692307693,0.5829596412556054,223.0,0.46396396396396394,0.005266805266805286,0.9816701316701317
flip_5m,35,15,Validation,91,0.5604395604395604,3.848901098901099,0.4080717488789238,223.0,0.46396396396396394,0.0964755964755965,6.749801999802
HIGH_ALONE_FOLLOW,35,30,Validation,222,0.47297297297297297,-3.670045045045045,0.9955156950672646,,,,
HIGH_ALONE_LONG,35,30,Validation,223,0.5426008968609866,2.3867713004484306,1.0,,,,
align_1_5,35,30,Validation,140,0.5142857142857142,2.976785714285714,0.6278026905829597,223.0,0.47297297297297297,0.041312741312741263,6.64683075933076
align_1_5_15,35,30,Validation,97,0.4742268041237113,-4.561855670103093,0.4349775784753363,223.0,0.47297297297297297,0.0012538311507383493,-0.8918106250580475
align_5_15,35,30,Validation,153,0.5294117647058824,-2.1666666666666665,0.6860986547085202,223.0,0.47297297297297297,0.05643879173290939,1.5033783783783785
accel_with_med,35,30,Validation,99,0.46464646464646464,-3.2777777777777777,0.4439461883408072,223.0,0.47297297297297297,-0.00832650832650833,0.39226726726726735
rev_short_vs_med,35,30,Validation,100,0.52,-7.225,0.4484304932735426,223.0,0.47297297297297297,0.047027027027027046,-3.5549549549549546
disagree_follow_short,35,30,Validation,100,0.47,7.225,0.4484304932735426,223.0,0.47297297297297297,-0.002972972972972998,10.895045045045045
follow_5,35,30,Validation,222,0.5405405405405406,2.240990990990991,0.9955156950672646,223.0,0.47297297297297297,0.0675675675675676,5.911036036036036
follow_15,35,30,Validation,222,0.5,-4.9425675675675675,0.9955156950672646,223.0,0.47297297297297297,0.02702702702702703,-1.2725225225225225
persist_5m,35,30,Validation,130,0.5230769230769231,-1.5884615384615384,0.5829596412556054,223.0,0.47297297297297297,0.050103950103950134,2.081583506583507
flip_5m,35,30,Validation,91,0.5604395604395604,7.65934065934066,0.4080717488789238,223.0,0.47297297297297297,0.08746658746658748,11.329385704385704
HIGH_ALONE_FOLLOW,35,10,OOS,128,0.5078125,2.537109375,1.0,,,,
HIGH_ALONE_LONG,35,10,OOS,128,0.484375,-4.658203125,1.0,,,,
align_1_5,35,10,OOS,84,0.5238095238095238,-0.5595238095238095,0.65625,128.0,0.5078125,0.015997023809523836,-3.0966331845238093
align_1_5_15,35,10,OOS,45,0.5333333333333333,-0.39444444444444443,0.3515625,128.0,0.5078125,0.025520833333333326,-2.9315538194444444
align_5_15,35,10,OOS,74,0.527027027027027,0.9966216216216216,0.578125,128.0,0.5078125,0.019214527027026973,-1.5404877533783785
accel_with_med,35,10,OOS,40,0.5,2.75625,0.3125,128.0,0.5078125,-0.0078125,0.2191406250000001
rev_short_vs_med,35,10,OOS,67,0.4925373134328358,1.1492537313432836,0.5234375,128.0,0.5078125,-0.0152751865671642,-1.3878556436567164
disagree_follow_short,35,10,OOS,67,0.5074626865671642,-1.1492537313432836,0.5234375,128.0,0.5078125,-0.00034981343283579935,-3.6863631063432836
follow_5,35,10,OOS,128,0.5234375,-0.552734375,1.0,128.0,0.5078125,0.015625,-3.08984375
follow_15,35,10,OOS,128,0.5078125,1.705078125,1.0,128.0,0.5078125,0.0,-0.83203125
persist_5m,35,10,OOS,54,0.5740740740740741,4.791666666666667,0.421875,128.0,0.5078125,0.06626157407407407,2.254557291666667
flip_5m,35,10,OOS,73,0.4931506849315068,-4.017123287671233,0.5703125,128.0,0.5078125,-0.014661815068493178,-6.554232662671233
HIGH_ALONE_FOLLOW,35,15,OOS,128,0.5078125,0.6015625,1.0,,,,
HIGH_ALONE_LONG,35,15,OOS,128,0.515625,-4.234375,1.0,,,,
align_1_5,35,15,OOS,84,0.5238095238095238,0.4791666666666667,0.65625,128.0,0.5078125,0.015997023809523836,-0.12239583333333331
align_1_5_15,35,15,OOS,45,0.4888888888888889,-0.5666666666666667,0.3515625,128.0,0.5078125,-0.018923611111111127,-1.1682291666666667
align_5_15,35,15,OOS,74,0.5135135135135135,-0.5101351351351351,0.578125,128.0,0.5078125,0.0057010135135134865,-1.111697635135135
accel_with_med,35,15,OOS,40,0.5,1.325,0.3125,128.0,0.5078125,-0.0078125,0.7234375
rev_short_vs_med,35,15,OOS,67,0.47761194029850745,-1.958955223880597,0.5234375,128.0,0.5078125,-0.030200559701492546,-2.560517723880597
disagree_follow_short,35,15,OOS,67,0.5223880597014925,1.958955223880597,0.5234375,128.0,0.5078125,0.014575559701492491,1.357392723880597
follow_5,35,15,OOS,128,0.5390625,1.05859375,1.0,128.0,0.5078125,0.03125,0.45703125
follow_15,35,15,OOS,128,0.4765625,-1.6484375,1.0,128.0,0.5078125,-0.03125,-2.25
persist_5m,35,15,OOS,54,0.48148148148148145,0.10185185185185185,0.421875,128.0,0.5078125,-0.026331018518518545,-0.49971064814814814
flip_5m,35,15,OOS,73,0.589041095890411,2.410958904109589,0.5703125,128.0,0.5078125,0.08122859589041098,1.809396404109589
HIGH_ALONE_FOLLOW,35,30,OOS,128,0.5390625,5.97265625,1.0,,,,
HIGH_ALONE_LONG,35,30,OOS,128,0.53125,-2.46484375,1.0,,,,
align_1_5,35,30,OOS,84,0.47619047619047616,0.24107142857142858,0.65625,128.0,0.5390625,-0.06287202380952384,-5.731584821428571
align_1_5_15,35,30,OOS,45,0.4222222222222222,-3.511111111111111,0.3515625,128.0,0.5390625,-0.11684027777777778,-9.483767361111111
align_5_15,35,30,OOS,74,0.4864864864864865,3.0574324324324325,0.578125,128.0,0.5390625,-0.052576013513513487,-2.9152238175675675
accel_with_med,35,30,OOS,40,0.475,0.58125,0.3125,128.0,0.5390625,-0.06406250000000002,-5.39140625
rev_short_vs_med,35,30,OOS,67,0.5074626865671642,2.667910447761194,0.5234375,128.0,0.5390625,-0.0315998134328358,-3.304745802238806
disagree_follow_short,35,30,OOS,67,0.4925373134328358,-2.667910447761194,0.5234375,128.0,0.5390625,-0.0465251865671642,-8.640566697761194
follow_5,35,30,OOS,128,0.5078125,3.27734375,1.0,128.0,0.5390625,-0.03125,-2.6953125
follow_15,35,30,OOS,128,0.4765625,0.2578125,1.0,128.0,0.5390625,-0.0625,-5.71484375
persist_5m,35,30,OOS,54,0.48148148148148145,4.2592592592592595,0.421875,128.0,0.5390625,-0.057581018518518545,-1.7133969907407405
flip_5m,35,30,OOS,73,0.5342465753424658,3.23972602739726,0.5703125,128.0,0.5390625,-0.004815924657534221,-2.73293022260274
HIGH_ALONE_FOLLOW,35,10,ALL,1169,0.48075278015397777,0.29704875962360994,0.9974402730375427,,,,
HIGH_ALONE_LONG,35,10,ALL,1172,0.507679180887372,-0.5443686006825939,1.0,,,,
align_1_5,35,10,ALL,716,0.48463687150837986,-0.16201117318435754,0.6109215017064846,1172.0,0.48075278015397777,0.003884091354402097,-0.4590599328079675
align_1_5_15,35,10,ALL,503,0.4671968190854871,-0.7678926441351889,0.42918088737201365,1172.0,0.48075278015397777,-0.013555961068490663,-1.0649414037587988
align_5_15,35,10,ALL,806,0.4739454094292804,-0.5902605459057072,0.6877133105802048,1172.0,0.48075278015397777,-0.0068073707246973925,-0.8873093055293171
accel_with_med,35,10,ALL,495,0.48484848484848486,0.5429292929292929,0.42235494880546076,1172.0,0.48075278015397777,0.004095704694507096,0.245880533305683
rev_short_vs_med,35,10,ALL,505,0.4633663366336634,-0.9178217821782179,0.4308873720136519,1172.0,0.48075278015397777,-0.017386443520314376,-1.2148705418018277
disagree_follow_short,35,10,ALL,505,0.5207920792079208,0.9178217821782179,0.4308873720136519,1172.0,0.48075278015397777,0.040039299053943045,0.620773022554608
follow_5,35,10,ALL,1155,0.48658008658008656,-0.5396103896103897,0.985494880546075,1172.0,0.48075278015397777,0.0058273064261087915,-0.8366591492339996
follow_15,35,10,ALL,1163,0.46689595872742906,-0.3469475494411006,0.992320819112628,1172.0,0.48075278015397777,-0.013856821426548704,-0.6439963090647105
persist_5m,35,10,ALL,606,0.45874587458745875,-0.5928217821782178,0.5170648464163823,1172.0,0.48075278015397777,-0.02200690556651902,-0.8898705418018278
flip_5m,35,10,ALL,535,0.514018691588785,-0.4696261682242991,0.4564846416382253,1172.0,0.48075278015397777,0.03326591143480723,-0.766674927847909
HIGH_ALONE_FOLLOW,35,15,ALL,1169,0.48588537211291705,-0.22112917023096665,0.9974402730375427,,,,
HIGH_ALONE_LONG,35,15,ALL,1172,0.5247440273037542,-0.47248293515358364,1.0,,,,
align_1_5,35,15,ALL,716,0.4790502793296089,-0.12604748603351956,0.6109215017064846,1172.0,0.48588537211291705,-0.006835092783308128,0.09508168419744709
align_1_5_15,35,15,ALL,503,0.4572564612326044,-1.4314115308151094,0.42918088737201365,1172.0,0.48588537211291705,-0.028628910880312664,-1.2102823605841428
align_5_15,35,15,ALL,806,0.46898263027295284,-0.7661290322580645,0.6877133105802048,1172.0,0.48588537211291705,-0.016902741839964208,-0.5449998620270978
accel_with_med,35,15,ALL,495,0.48484848484848486,0.3409090909090909,0.42235494880546076,1172.0,0.48588537211291705,-0.0010368872644321847,0.5620382611400575
rev_short_vs_med,35,15,ALL,505,0.47128712871287126,-1.310891089108911,0.4308873720136519,1172.0,0.48588537211291705,-0.014598243400045785,-1.0897619188779444
disagree_follow_short,35,15,ALL,505,0.5227722772277228,1.310891089108911,0.4308873720136519,1172.0,0.48588537211291705,0.036886905114805746,1.5320202593398775
follow_5,35,15,ALL,1155,0.47705627705627707,-0.3906926406926407,0.985494880546075,1172.0,0.48588537211291705,-0.00882909505663998,-0.16956347046167405
follow_15,35,15,ALL,1163,0.4754944110060189,-0.721195184866724,0.992320819112628,1172.0,0.48588537211291705,-0.010390961106898133,-0.5000660146357573
persist_5m,35,15,ALL,606,0.44224422442244227,-1.0396039603960396,0.5170648464163823,1172.0,0.48588537211291705,-0.04364114769047478,-0.818474790165073
flip_5m,35,15,ALL,535,0.514018691588785,0.31962616822429907,0.4564846416382253,1172.0,0.48588537211291705,0.028133319475867946,0.5407553384552657
HIGH_ALONE_FOLLOW,35,30,ALL,1169,0.47904191616766467,0.13152266894781864,0.9974402730375427,,,,
HIGH_ALONE_LONG,35,30,ALL,1172,0.5341296928327645,-0.11540102389078498,1.0,,,,
align_1_5,35,30,ALL,716,0.48463687150837986,0.6166201117318436,0.6109215017064846,1172.0,0.47904191616766467,0.005594955340715191,0.485097442784025
align_1_5_15,35,30,ALL,503,0.4691848906560636,-1.7201789264413518,0.42918088737201365,1172.0,0.47904191616766467,-0.009857025511601059,-1.8517015953891705
align_5_15,35,30,ALL,806,0.4813895781637717,-0.37034739454094295,0.6877133105802048,1172.0,0.47904191616766467,0.002347661996107031,-0.5018700634887616
accel_with_med,35,30,ALL,495,0.49292929292929294,0.024242424242424242,0.42235494880546076,1172.0,0.47904191616766467,0.013887376761628267,-0.10728024470539439
rev_short_vs_med,35,30,ALL,505,0.4772277227722772,-1.7816831683168317,0.4308873720136519,1172.0,0.47904191616766467,-0.0018141933953874645,-1.9132058372646503
disagree_follow_short,35,30,ALL,505,0.5128712871287129,1.7816831683168317,0.4308873720136519,1172.0,0.47904191616766467,0.03382937096104821,1.650160499369013
follow_5,35,30,ALL,1155,0.48658008658008656,0.4844155844155844,0.985494880546075,1172.0,0.47904191616766467,0.007538170412421885,0.3528929154677658
follow_15,35,30,ALL,1163,0.4815133276010318,-1.0380481513327602,0.992320819112628,1172.0,0.47904191616766467,0.0024714114333671544,-1.1695708202805788
persist_5m,35,30,ALL,606,0.45544554455445546,-0.7273102310231023,0.5170648464163823,1172.0,0.47904191616766467,-0.02359637161320921,-0.8588328999709209
flip_5m,35,30,ALL,535,0.5177570093457944,1.9032710280373832,0.4564846416382253,1172.0,0.47904191616766467,0.03871509317812971,1.7717483590895646
HIGH_ALONE_FOLLOW,40,10,IS,819,0.4945054945054945,0.17277167277167277,0.997563946406821,,,,
HIGH_ALONE_LONG,40,10,IS,821,0.5298416565164433,0.6979293544457978,1.0,,,,
align_1_5,40,10,IS,508,0.5177165354330708,0.764763779527559,0.6187576126674786,821.0,0.4945054945054945,0.02321104092757631,0.5919921067558862
align_1_5_15,40,10,IS,333,0.5045045045045045,0.6291291291291291,0.4056029232643118,821.0,0.4945054945054945,0.009999009999009933,0.45635745635745634
align_5_15,40,10,IS,508,0.484251968503937,0.30856299212598426,0.6187576126674786,821.0,0.4945054945054945,-0.010253526001557545,0.1357913193543115
accel_with_med,40,10,IS,367,0.5095367847411444,0.3971389645776567,0.4470158343483557,821.0,0.4945054945054945,0.015031290235649863,0.22436729180598391
rev_short_vs_med,40,10,IS,330,0.4696969696969697,-0.5060606060606061,0.40194884287454324,821.0,0.4945054945054945,-0.0248085248085248,-0.6788322788322789
disagree_follow_short,40,10,IS,330,0.5181818181818182,0.5060606060606061,0.40194884287454324,821.0,0.4945054945054945,0.023676323676323663,0.33328893328893333
follow_5,40,10,IS,806,0.49007444168734493,0.3294044665012407,0.9817295980511571,821.0,0.4945054945054945,-0.0044310528181495945,0.15663279372956795
follow_15,40,10,IS,813,0.4870848708487085,0.0476629766297663,0.9902557856272838,821.0,0.4945054945054945,-0.0074206236567860295,-0.12510869614190648
persist_5m,40,10,IS,397,0.46851385390428213,0.02392947103274559,0.4835566382460414,821.0,0.4945054945054945,-0.025991640601212396,-0.14884220173892718
flip_5m,40,10,IS,394,0.49746192893401014,0.6129441624365483,0.47990255785627284,821.0,0.4945054945054945,0.0029564344285156197,0.4401724896648755
HIGH_ALONE_FOLLOW,40,15,IS,819,0.4822954822954823,0.2078754578754579,0.997563946406821,,,,
