session_date,year,split,side,ib_high,ib_low,ib_width,signal_ny_min,entry_ny_min,entry,stop,target,risk_points,exit_ny_min,exit,exit_kind,gross_points,cost_points,net_points,net_r,period,sd_x,ibvol,sd_y,bucket,vol,close_min,relvol
2024-08-13,2024,Validation,long,18922.5,18816.25,106.25,649,650,18947.0,18816.25,19077.75,130.75,781,19077.75,target,130.75,1.0,129.75,0.9923518164435946,Validation,2024-08-13,94375,2024-08-13,15,7957,649,1.0117509933774835
2024-08-14,2024,Validation,short,19175.5,18966.0,209.5,634,635,18933.5,19175.5,18691.5,242.0,713,19175.5,stop,-242.0,1.0,-243.0,-1.0041322314049588,Validation,2024-08-14,120460,2024-08-14,12,10974,634,1.0932093641042668
2024-08-20,2024,Validation,short,19925.0,19803.25,121.75,639,640,19762.75,19925.0,19600.5,162.25,955,19826.5,time,-63.75,1.0,-64.75,-0.399075500770416,Validation,2024-08-20,115135,2024-08-20,13,12196,639,1.2711338863073782
2024-08-21,2024,Validation,long,19911.25,19813.0,98.25,639,640,19931.5,19813.0,20050.0,118.5,652,19813.0,stop,-118.5,1.0,-119.5,-1.0084388185654007,Validation,2024-08-21,96093,2024-08-21,13,12469,639,1.557116543348631
2024-08-23,2024,Validation,short,19904.25,19706.5,197.75,649,650,19677.5,19904.25,19450.75,226.75,955,19804.5,time,-127.0,1.0,-128.0,-0.5644983461962514,Validation,2024-08-23,124296,2024-08-23,15,20926,649,2.0202741842054452
2024-08-26,2024,Validation,short,19801.5,19608.5,193.0,634,635,19555.25,19801.5,19309.0,246.25,955,19587.5,time,-32.25,1.0,-33.25,-0.1350253807106599,Validation,2024-08-26,97735,2024-08-26,12,12623,634,1.549864429324193
2024-08-27,2024,Validation,long,19634.0,19441.5,192.5,634,635,19639.5,19441.5,19837.5,198.0,955,19634.75,time,-4.75,1.0,-5.75,-0.029040404040404,Validation,2024-08-27,99953,2024-08-27,12,8777,634,1.053735255570118
2024-08-28,2024,Validation,short,19656.5,19513.25,143.25,644,645,19504.5,19656.5,19352.5,152.0,675,19352.5,target,152.0,1.0,151.0,0.993421052631579,Validation,2024-08-28,83838,2024-08-28,14,8503,644,1.2170614757031417
2024-08-30,2024,Validation,short,19628.75,19514.0,114.75,659,660,19469.0,19628.75,19309.25,159.75,955,19589.75,time,-120.75,1.0,-121.75,-0.7621283255086072,Validation,2024-08-30,91900,2024-08-30,17,11714,659,1.5295756256800872
2024-09-03,2024,Validation,short,19483.25,19283.0,200.25,634,635,19257.25,19483.25,19031.25,226.0,863,19031.25,target,226.0,1.0,225.0,0.995575221238938,Validation,2024-09-03,131316,2024-09-03,12,10417,634,0.951932742392397
2024-09-04,2024,Validation,long,19002.0,18838.25,163.75,634,635,19036.5,18838.25,19234.75,198.25,955,18975.25,time,-61.25,1.0,-62.25,-0.3139974779319041,Validation,2024-09-04,127534,2024-09-04,12,10876,634,1.0233506359088556
2024-09-05,2024,Validation,short,19150.5,18885.0,265.5,689,690,18869.25,19150.5,18588.0,281.25,955,18936.0,time,-66.75,1.0,-67.75,-0.2408888888888889,Validation,2024-09-05,125254,2024-09-05,23,9958,689,0.9540294122343398
2024-09-06,2024,Validation,short,18967.25,18640.0,327.25,634,635,18613.0,18967.25,18258.75,354.25,955,18471.0,time,142.0,1.0,141.0,0.3980239943542696,Validation,2024-09-06,144509,2024-09-06,12,11892,634,0.9875094284785031
2024-09-09,2024,Validation,short,18720.75,18604.75,116.0,634,635,18583.25,18720.75,18445.75,137.5,786,18720.75,stop,-137.5,1.0,-138.5,-1.007272727272727,Validation,2024-09-09,97443,2024-09-09,12,10493,634,1.292201594778486
2024-09-16,2024,Validation,short,19697.5,19561.25,136.25,634,635,19542.0,19697.5,19386.5,155.5,955,19678.25,time,-136.25,1.0,-137.25,-0.882636655948553,Validation,2024-09-16,66459,2024-09-16,12,6892,634,1.244436419446576
2024-09-17,2024,Validation,long,19828.75,19709.0,119.75,649,650,19838.5,19709.0,19968.0,129.5,738,19709.0,stop,-129.5,1.0,-130.5,-1.0077220077220077,Validation,2024-09-17,84269,2024-09-17,15,7626,649,1.0859509428140834
2024-09-19,2024,Validation,long,20136.0,19964.0,172.0,634,635,20148.25,19964.0,20332.5,184.25,955,20090.75,time,-57.5,1.0,-58.5,-0.3175033921302578,Validation,2024-09-19,108567,2024-09-19,12,8549,634,0.9449280168006853
2024-09-26,2024,Validation,short,20517.5,20338.25,179.25,634,635,20327.25,20517.5,20137.0,190.25,955,20337.5,time,-10.25,1.0,-11.25,-0.0591327201051248,Validation,2024-09-26,100608,2024-09-26,12,9926,634,1.1839217557251909
2024-09-27,2024,Validation,short,20383.0,20285.25,97.75,634,635,20280.5,20383.0,20178.0,102.5,871,20178.0,target,102.5,1.0,101.5,0.9902439024390244,Validation,2024-09-27,81551,2024-09-27,12,7001,634,1.030177434979338
2024-10-15,2024,Validation,short,20659.25,20510.25,149.0,634,635,20441.75,20659.25,20224.25,217.5,955,20333.75,time,108.0,1.0,107.0,0.4919540229885057,Validation,2024-10-15,93708,2024-10-15,12,21427,634,2.7438852605967474
2024-10-21,2024,Validation,short,20554.5,20422.75,131.75,664,665,20400.0,20554.5,20245.5,154.5,955,20507.5,time,-107.5,1.0,-108.5,-0.7022653721682848,Validation,2024-10-21,87363,2024-10-21,18,8350,664,1.1469386353490607
2024-10-23,2024,Validation,short,20462.75,20346.0,116.75,674,675,20337.0,20462.75,20211.25,125.75,784,20211.25,target,125.75,1.0,124.75,0.9920477137176938,Validation,2024-10-23,117872,2024-10-23,20,13697,674,1.3944278539432606
2024-11-07,2024,Validation,long,21129.25,21004.0,125.25,649,650,21150.75,21004.0,21297.5,146.75,955,21211.75,time,61.0,1.0,60.0,0.4088586030664395,Validation,2024-11-07,91042,2024-11-07,15,7572,649,0.9980448584169944
2024-11-18,2024,Validation,long,20653.0,20501.0,152.0,634,635,20691.0,20501.0,20881.0,190.0,955,20616.75,time,-74.25,1.0,-75.25,-0.3960526315789474,Validation,2024-11-18,101196,2024-11-18,12,10003,634,1.1861733665362266
2024-11-19,2024,Validation,long,20605.0,20508.0,97.0,634,635,20612.75,20508.0,20717.5,104.75,790,20717.5,target,104.75,1.0,103.75,0.9904534606205252,Validation,2024-11-19,89831,2024-11-19,12,10001,634,1.3359753314557334
2024-11-27,2024,Validation,short,20939.5,20765.5,174.0,639,640,20735.25,20939.5,20531.0,204.25,955,20798.25,time,-63.0,1.0,-64.0,-0.3133414932680538,Validation,2024-11-27,107498,2024-11-27,13,11623,639,1.2974753018660814
2024-12-09,2024,Validation,short,21648.75,21545.0,103.75,639,640,21528.75,21648.75,21408.75,120.0,955,21463.5,time,65.25,1.0,64.25,0.5354166666666667,Validation,2024-12-09,98592,2024-12-09,13,12294,639,1.4963485881207401
2024-12-13,2024,Validation,short,21908.0,21790.0,118.0,644,645,21744.75,21908.0,21581.5,163.25,955,21795.75,time,-51.0,1.0,-52.0,-0.3185298621745788,Validation,2024-12-13,129029,2024-12-13,14,16908,644,1.5724837052135567
2024-12-16,2024,Validation,long,21995.75,21896.0,99.75,634,635,22016.5,21896.0,22137.0,120.5,855,22137.0,target,120.5,1.0,119.5,0.991701244813278,Validation,2024-12-16,74204,2024-12-16,12,6470,634,1.0463047814134008
2024-12-20,2024,Validation,long,21461.25,21160.5,300.75,634,635,21503.5,21160.5,21846.5,343.0,955,21567.25,time,63.75,1.0,62.75,0.1829446064139941,Validation,2024-12-20,144844,2024-12-20,12,14390,634,1.1921791720747839
2025-01-07,2025,OOS,short,21806.0,21525.25,280.75,634,635,21508.0,21806.0,21210.0,298.0,955,21357.5,time,150.5,1.0,149.5,0.5016778523489933,OOS,2025-01-07,151201,2025-01-07,12,15221,634,1.2080078835457437
2025-01-23,2025,OOS,long,21918.0,21866.0,52.0,634,635,21920.5,21866.0,21975.0,54.5,804,21975.0,target,54.5,1.0,53.5,0.981651376146789,OOS,2025-01-23,84794,2025-01-23,12,6830,634,0.9665778239026346
2025-01-27,2025,OOS,long,21370.25,21109.0,261.25,634,635,21403.25,21109.0,21697.5,294.25,890,21109.0,stop,-294.25,1.0,-295.25,-1.0033984706881902,OOS,2025-01-27,178721,2025-01-27,12,14112,634,0.9475327465714718
2025-02-07,2025,OOS,short,21968.0,21686.0,282.0,654,655,21649.0,21968.0,21330.0,319.0,955,21603.0,time,46.0,1.0,45.0,0.1410658307210031,OOS,2025-02-07,138626,2025-02-07,16,17762,654,1.537547069092378
2025-02-12,2025,OOS,long,21739.5,21536.25,203.25,639,640,21748.75,21536.25,21961.25,212.5,955,21795.25,time,46.5,1.0,45.5,0.2141176470588235,OOS,2025-02-12,136170,2025-02-12,13,13009,639,1.1464199162811193
2025-02-21,2025,OOS,short,22188.0,21992.25,195.75,634,635,21991.75,22188.0,21795.5,196.25,791,21795.5,target,196.25,1.0,195.25,0.994904458598726,OOS,2025-02-21,131656,2025-02-21,12,11293,634,1.0293188308926293
2025-03-07,2025,OOS,short,20242.0,20023.75,218.25,634,635,19951.5,20242.0,19661.0,290.5,862,20242.0,stop,-290.5,1.0,-291.5,-1.0034423407917383,OOS,2025-03-07,116315,2025-03-07,12,14945,634,1.541847569101148
2025-03-10,2025,OOS,short,19904.5,19654.25,250.25,634,635,19637.0,19904.5,19369.5,267.5,895,19369.5,target,267.5,1.0,266.5,0.9962616822429906,OOS,2025-03-10,123197,2025-03-10,12,10451,634,1.0179793339123517
2025-03-18,2025,OOS,short,19900.25,19634.5,265.75,664,665,19626.5,19900.25,19352.75,273.75,955,19699.25,time,-72.75,1.0,-73.75,-0.2694063926940639,OOS,2025-03-18,104615,2025-03-18,18,8399,664,0.9634182478612054
2025-03-28,2025,OOS,short,19941.5,19631.25,310.25,634,635,19617.5,19941.5,19293.5,324.0,955,19470.75,time,146.75,1.0,145.75,0.4498456790123457,OOS,2025-03-28,135064,2025-03-28,12,13423,634,1.1925901794704732
2025-04-16,2025,OOS,long,18679.5,18509.25,170.25,684,685,18705.0,18509.25,18900.75,195.75,811,18509.25,stop,-195.75,1.0,-196.75,-1.0051085568326947,OOS,2025-04-16,96576,2025-04-16,22,7691,684,0.955641153081511
2025-04-17,2025,OOS,short,18509.5,18315.25,194.25,634,635,18304.25,18509.5,18099.0,205.25,851,18509.5,stop,-205.25,1.0,-206.25,-1.004872107186358,OOS,2025-04-17,106926,2025-04-17,12,10301,634,1.156051848942259
2025-05-07,2025,OOS,short,19977.0,19857.5,119.5,654,655,19847.5,19977.0,19718.0,129.5,847,19718.0,target,129.5,1.0,128.5,0.9922779922779924,OOS,2025-05-07,74492,2025-05-07,16,9911,654,1.5965741287655049
2025-05-08,2025,OOS,short,20174.0,20025.0,149.0,654,655,20024.5,20174.0,19875.0,149.5,688,20174.0,stop,-149.5,1.0,-150.5,-1.0066889632107023,OOS,2025-05-08,81967,2025-05-08,16,8225,654,1.20414313077214
2025-05-09,2025,OOS,short,20279.75,20111.75,168.0,639,640,20077.5,20279.75,19875.25,202.25,955,20165.5,time,-88.0,1.0,-89.0,-0.4400494437577256,OOS,2025-05-09,78044,2025-05-09,13,11380,639,1.7497821741581672
2025-05-12,2025,OOS,short,20922.25,20723.5,198.75,634,635,20718.5,20922.25,20514.75,203.75,788,20922.25,stop,-203.75,1.0,-204.75,-1.004907975460123,OOS,2025-05-12,113793,2025-05-12,12,10988,634,1.1587355988505443
2025-05-21,2025,OOS,long,21441.25,21277.0,164.25,659,660,21456.5,21277.0,21636.0,179.5,804,21277.0,stop,-179.5,1.0,-180.5,-1.0055710306406684,OOS,2025-05-21,82382,2025-05-21,17,6886,659,1.0030346434900828
2025-06-09,2025,OOS,long,21866.25,21750.75,115.5,634,635,21879.0,21750.75,22007.25,128.25,955,21824.0,time,-55.0,1.0,-56.0,-0.4366471734892787,OOS,2025-06-09,70720,2025-06-09,12,8879,634,1.5066176470588235
2025-06-20,2025,OOS,short,22130.5,21888.5,242.0,644,645,21880.25,22130.5,21630.0,250.25,955,21820.0,time,60.25,1.0,59.25,0.2367632367632367,OOS,2025-06-20,103424,2025-06-20,14,13130,644,1.5234375
2025-06-26,2025,OOS,long,22575.0,22476.0,99.0,634,635,22579.75,22476.0,22683.5,103.75,856,22683.5,target,103.75,1.0,102.75,0.9903614457831326,OOS,2025-06-26,84399,2025-06-26,12,8454,634,1.20200476308961
2025-07-01,2025,OOS,short,22848.25,22748.75,99.5,634,635,22738.0,22848.25,22627.75,110.25,668,22627.75,target,110.25,1.0,109.25,0.9909297052154196,OOS,2025-07-01,79905,2025-07-01,12,9702,634,1.4570302233902759
2025-07-16,2025,OOS,short,23089.5,22948.75,140.75,679,680,22940.75,23089.5,22792.0,148.75,940,23089.5,stop,-148.75,1.0,-149.75,-1.0067226890756302,OOS,2025-07-16,99411,2025-07-16,21,19995,679,2.4136161994145517
2025-07-28,2025,OOS,short,23529.0,23464.75,64.25,679,680,23459.75,23529.0,23390.5,69.25,955,23478.0,time,-18.25,1.0,-19.25,-0.2779783393501805,OOS,2025-07-28,93298,2025-07-28,21,7501,679,0.9647795236768205
2025-07-29,2025,OOS,short,23652.5,23538.75,113.75,654,655,23526.75,23652.5,23401.0,125.75,955,23457.25,time,69.5,1.0,68.5,0.5447316103379721,OOS,2025-07-29,110931,2025-07-29,16,11151,654,1.2062633528950428
2025-09-05,2025,OOS,short,23902.0,23628.5,273.5,639,640,23617.25,23902.0,23332.5,284.75,955,23660.5,time,-43.25,1.0,-44.25,-0.1553994732221246,OOS,2025-09-05,165469,2025-09-05,13,13429,639,0.9738863472916377
2025-09-09,2025,OOS,short,23857.75,23781.25,76.5,634,635,23754.25,23857.75,23650.75,103.5,923,23857.75,stop,-103.5,1.0,-104.5,-1.0096618357487923,OOS,2025-09-09,103098,2025-09-09,12,10126,634,1.1786067624978176
2025-09-30,2025,OOS,long,24831.0,24722.25,108.75,659,660,24842.5,24722.25,24962.75,120.25,955,24906.0,time,63.5,1.0,62.5,0.5197505197505198,OOS,2025-09-30,98687,2025-09-30,17,7798,659,0.9482099972640774
2025-10-07,2025,OOS,short,25264.75,25207.5,57.25,639,640,25198.25,25264.75,25131.75,66.5,665,25131.75,target,66.5,1.0,65.5,0.9849624060150376,OOS,2025-10-07,81052,2025-10-07,13,11111,639,1.645018013127375
2025-10-09,2025,OOS,short,25334.75,25244.25,90.5,634,635,25228.5,25334.75,25122.25,106.25,955,25285.25,time,-56.75,1.0,-57.75,-0.5435294117647059,OOS,2025-10-09,101171,2025-10-09,12,9657,634,1.1454270492532446
2025-10-10,2025,OOS,short,25388.0,25293.5,94.5,659,660,25193.0,25388.0,24998.0,195.0,664,24998.0,target,195.0,1.0,194.0,0.9948717948717948,OOS,2025-10-10,104636,2025-10-10,17,27165,659,3.1153713826981155
2025-10-22,2025,OOS,short,25289.25,25114.25,175.0,639,640,25093.5,25289.25,24897.75,195.75,752,24897.75,target,195.75,1.0,194.75,0.9948914431673052,OOS,2025-10-22,118644,2025-10-22,13,11244,639,1.137250935571963
2025-11-06,2025,OOS,short,25685.75,25404.5,281.25,639,640,25361.0,25685.75,25036.25,324.75,955,25248.0,time,113.0,1.0,112.0,0.3448806774441878,OOS,2025-11-06,163663,2025-11-06,13,14241,639,1.0441700323225163
2025-11-10,2025,OOS,short,25666.5,25525.25,141.25,659,660,25523.75,25666.5,25381.0,142.75,816,25666.5,stop,-142.75,1.0,-143.75,-1.0070052539404553,OOS,2025-11-10,115577,2025-11-10,17,9388,659,0.9747268055062859
2025-11-11,2025,OOS,short,25646.0,25532.75,113.25,634,635,25516.0,25646.0,25386.0,130.0,798,25646.0,stop,-130.0,1.0,-131.0,-1.0076923076923077,OOS,2025-11-11,107467,2025-11-11,12,8934,634,0.9975899578475252
2025-11-13,2025,OOS,short,25502.0,25280.25,221.75,649,650,25241.25,25502.0,24980.5,260.75,955,25041.25,time,200.0,1.0,199.0,0.763183125599233,OOS,2025-11-13,153365,2025-11-13,15,12344,649,0.9658527043328009
2025-11-20,2025,OOS,short,25299.75,25146.0,153.75,664,665,25098.5,25299.75,24897.25,201.25,682,24897.25,target,201.25,1.0,200.25,0.9950310559006212,OOS,2025-11-20,135202,2025-11-20,18,15617,664,1.3861037558615996
2025-12-02,2025,OOS,short,25654.75,25471.25,183.5,684,685,25462.0,25654.75,25269.25,192.75,955,25593.75,time,-131.75,1.0,-132.75,-0.688715953307393,OOS,2025-12-02,118496,2025-12-02,22,10924,684,1.1062651903861735
2025-12-03,2025,OOS,long,25574.5,25430.0,144.5,634,635,25578.75,25430.0,25727.5,148.75,955,25648.75,time,70.0,1.0,69.0,0.4638655462184874,OOS,2025-12-03,112207,2025-12-03,12,14310,634,1.5303858048071866
2025-12-08,2025,OOS,short,25860.75,25657.0,203.75,664,665,25643.25,25860.75,25425.75,217.5,955,25612.75,time,30.5,1.0,29.5,0.135632183908046,OOS,2025-12-08,101863,2025-12-08,18,8155,664,0.9607021195134641
2025-12-10,2025,OOS,short,25672.25,25567.0,105.25,659,660,25567.0,25672.25,25461.75,105.25,775,25672.25,stop,-105.25,1.0,-106.25,-1.009501187648456,OOS,2025-12-10,92337,2025-12-10,17,9037,659,1.1744371162156015
2025-12-12,2025,OOS,short,25619.5,25315.0,304.5,659,660,25240.25,25619.5,24861.0,379.25,955,25198.0,time,42.25,1.0,41.25,0.1087673038892551,OOS,2025-12-12,154543,2025-12-12,17,22327,659,1.7336534168483853
2025-12-17,2025,OOS,short,25447.75,25245.5,202.25,639,640,25191.75,25447.75,24935.75,256.0,831,24935.75,target,256.0,1.0,255.0,0.99609375,OOS,2025-12-17,132972,2025-12-17,13,14004,639,1.263784856962368
2025-12-22,2025,OOS,short,25794.75,25672.25,122.5,639,640,25648.5,25794.75,25502.25,146.25,955,25700.25,time,-51.75,1.0,-52.75,-0.3606837606837607,OOS,2025-12-22,102879,2025-12-22,13,8818,639,1.0285481001953751
2026-01-02,2026,OOS,short,25803.75,25457.25,346.5,659,660,25375.75,25803.75,24947.75,428.0,955,25378.0,time,-2.25,1.0,-3.25,-0.0075934579439252,OOS,2026-01-02,135113,2026-01-02,17,12424,659,1.1034319421521246
2026-01-09,2026,OOS,long,25860.75,25615.5,245.25,634,635,25865.0,25615.5,26114.5,249.5,955,25952.0,time,87.0,1.0,86.0,0.344689378757515,OOS,2026-01-09,142064,2026-01-09,12,11204,634,0.9463903592746932
2026-01-14,2026,OOS,short,25790.25,25530.5,259.75,649,650,25482.25,25790.25,25174.25,308.0,955,25601.75,time,-119.5,1.0,-120.5,-0.3912337662337662,OOS,2026-01-14,162229,2026-01-14,15,13119,649,0.9704060309808973
2026-01-15,2026,OOS,short,25952.75,25841.5,111.25,649,650,25823.5,25952.75,25694.25,129.25,921,25694.25,target,129.25,1.0,128.25,0.9922630560928434,OOS,2026-01-15,128230,2026-01-15,15,11392,649,1.0660843796303516
2026-01-28,2026,OOS,short,26301.0,26205.0,96.0,634,635,26195.75,26301.0,26090.5,105.25,955,26172.25,time,23.5,1.0,22.5,0.2137767220902612,OOS,2026-01-28,102684,2026-01-28,12,8298,634,0.9697323828444548
2026-03-05,2026,OOS,short,25209.75,24985.25,224.5,634,635,24974.75,25209.75,24739.75,235.0,955,25027.25,time,-52.5,1.0,-53.5,-0.2276595744680851,OOS,2026-03-05,119917,2026-03-05,12,12981,634,1.2989984739444782
2026-03-12,2026,OOS,short,24834.5,24616.75,217.75,634,635,24604.75,24834.5,24375.0,229.75,955,24572.0,time,32.75,1.0,31.75,0.1381936887921654,OOS,2026-03-12,101130,2026-03-12,12,8613,634,1.0220112726194008
2026-03-25,2026,OOS,short,24526.0,24327.5,198.5,679,680,24316.5,24526.0,24107.0,209.5,955,24367.5,time,-51.0,1.0,-52.0,-0.2482100238663484,OOS,2026-03-25,95993,2026-03-25,21,14964,679,1.8706364005708749
2026-04-01,2026,OOS,long,24210.75,24043.25,167.5,639,640,24213.5,24043.25,24383.75,170.25,955,24205.25,time,-8.25,1.0,-9.25,-0.0543318649045521,OOS,2026-04-01,96004,2026-04-01,13,10670,639,1.3336944293987751
2026-04-02,2026,OOS,long,24004.25,23678.0,326.25,634,635,24018.25,23678.0,24358.5,340.25,955,24202.0,time,183.75,1.0,182.75,0.5371050698016164,OOS,2026-04-02,106965,2026-04-02,12,9758,634,1.0947132239517599
2026-04-15,2026,OOS,long,26134.25,25982.25,152.0,634,635,26136.5,25982.25,26290.75,154.25,890,26290.75,target,154.25,1.0,153.25,0.993517017828201,OOS,2026-04-15,90758,2026-04-15,12,8748,634,1.1566583662046321
2026-04-20,2026,OOS,short,26827.75,26715.75,112.0,644,645,26696.75,26827.75,26565.75,131.0,955,26726.25,time,-29.5,1.0,-30.5,-0.232824427480916,OOS,2026-04-20,88801,2026-04-20,14,7314,644,0.9883672481165753
2026-04-21,2026,OOS,short,26885.25,26726.75,158.5,664,665,26691.25,26885.25,26497.25,194.0,955,26598.0,time,93.25,1.0,92.25,0.4755154639175257,OOS,2026-04-21,90009,2026-04-21,18,15572,664,2.0760590607605907
2026-04-22,2026,OOS,long,26991.25,26811.5,179.75,639,640,26995.25,26811.5,27179.0,183.75,955,27084.0,time,88.75,1.0,87.75,0.4775510204081633,OOS,2026-04-22,95150,2026-04-22,13,7654,639,0.9652968996321597
2026-04-28,2026,OOS,short,27252.0,27068.25,183.75,649,650,27060.0,27252.0,26868.0,192.0,955,27168.0,time,-108.0,1.0,-109.0,-0.5677083333333334,OOS,2026-04-28,108782,2026-04-28,15,8982,649,0.9908256880733946
2026-04-29,2026,OOS,long,27277.0,27124.25,152.75,634,635,27286.25,27124.25,27448.25,162.0,955,27296.0,time,9.75,1.0,8.75,0.0540123456790123,OOS,2026-04-29,77656,2026-04-29,12,6891,634,1.0648501081693624
2026-05-12,2026,OOS,short,29296.0,29081.0,215.0,634,635,29043.0,29296.0,28790.0,253.0,761,28790.0,target,253.0,1.0,252.0,0.9960474308300395,OOS,2026-05-12,144433,2026-05-12,12,14171,634,1.1773763613578614
2026-05-18,2026,OOS,short,29356.25,29129.0,227.25,634,635,29024.5,29356.25,28692.75,331.75,955,29107.25,time,-82.75,1.0,-83.75,-0.2524491333835719,OOS,2026-05-18,148060,2026-05-18,12,14618,634,1.1847629339456975
2026-05-29,2026,OOS,short,30536.0,30346.0,190.0,644,645,30294.0,30536.0,30052.0,242.0,955,30409.5,time,-115.5,1.0,-116.5,-0.4814049586776859,OOS,2026-05-29,133952,2026-05-29,14,13452,644,1.2050883898709985
2026-06-09,2026,OOS,short,29848.25,29365.0,483.25,644,645,29287.25,29848.25,28726.25,561.0,717,28726.25,target,561.0,1.0,560.0,0.998217468805704,OOS,2026-06-09,179848,2026-06-09,14,14259,644,0.9514034073217383
2026-06-16,2026,OOS,short,30889.0,30672.5,216.5,634,635,30608.25,30889.0,30327.5,280.75,955,30391.5,time,216.75,1.0,215.75,0.7684772929652716,OOS,2026-06-16,96219,2026-06-16,12,11945,634,1.4897265612820754
2026-06-22,2026,OOS,short,30968.0,30744.0,224.0,634,635,30692.0,30968.0,30416.0,276.0,955,30626.75,time,65.25,1.0,64.25,0.2327898550724637,OOS,2026-06-22,109098,2026-06-22,12,14526,634,1.5977561458505196
2026-07-02,2026,OOS,short,30293.5,29910.75,382.75,634,635,29902.0,30293.5,29510.5,391.5,754,29510.5,target,391.5,1.0,390.5,0.9974457215836526,OOS,2026-07-02,113594,2026-07-02,12,11725,634,1.2386217581914538
2026-07-15,2026,OOS,short,29977.5,29639.25,338.25,639,640,29602.75,29977.5,29228.0,374.75,955,29679.75,time,-77.0,1.0,-78.0,-0.2081387591727818,OOS,2026-07-15,102255,2026-07-15,13,8978,639,1.053601290890421
2026-07-27,2026,OOS,short,28615.75,28075.25,540.5,634,635,28048.75,28615.75,27481.75,567.0,955,28177.75,time,-129.0,1.0,-130.0,-0.2292768959435626,OOS,2026-07-27,129490,2026-07-27,12,10628,634,0.9849100316626765
2026-08-05,2026,OOS,short,30074.0,29901.25,172.75,634,635,29884.5,30074.0,29695.0,189.5,946,29695.0,target,189.5,1.0,188.5,0.9947229551451188,OOS,2026-08-05,126390,2026-08-05,12,11317,634,1.0744837408022787
