session_date,year,period,break_side,signal_end,extreme_end,reentry_end,rejection_minutes,entry_min,ib_width,excursion_ib,outside_5m,reentry_depth_ib,relvol,mfe60_ib,mae60_ib,reversal_net_ib
2017-02-09,2017,Train,1,659,659,664,5,665,13.75,0.07272727272727272,1,0.01818181818181818,0.6880876461450413,0.05454545454545454,0.9636363636363636,-0.9090909090909091
2017-02-10,2017,Train,1,634,649,654,5,655,11.25,0.28888888888888886,4,0.022222222222222223,0.9828708909751823,0.35555555555555557,0.28888888888888886,0.06666666666666671
2017-02-13,2017,Train,1,684,689,689,0,690,12.0,0.14583333333333334,1,0.0,0.6629251470687673,0.1875,0.14583333333333334,0.04166666666666666
2017-02-14,2017,Train,-1,639,639,649,10,650,10.75,0.5813953488372093,2,0.20930232558139536,1.5503008814202603,0.5813953488372093,0.6511627906976745,-0.06976744186046513
2017-02-16,2017,Train,-1,654,674,749,75,750,18.25,0.5616438356164384,19,0.0136986301369863,1.9478372316565205,0.1232876712328767,0.4246575342465753,-0.3013698630136986
2017-02-17,2017,Train,1,779,784,784,0,785,17.5,0.07142857142857142,1,0.08571428571428572,0.29036845507433745,0.08571428571428572,0.12857142857142856,-0.042857142857142844
2017-02-22,2017,Train,1,639,639,644,5,645,13.75,0.10909090909090909,1,0.09090909090909091,0.879117390269069,0.5818181818181818,0.07272727272727272,0.509090909090909
2017-02-23,2017,Train,-1,654,679,739,60,740,30.75,0.5853658536585366,17,0.016260162601626018,0.8944894902649383,0.11382113821138211,0.10569105691056911,0.008130081300812997
2017-02-24,2017,Train,1,769,774,774,0,775,18.25,0.1095890410958904,1,0.0821917808219178,0.30000000000000004,0.2054794520547945,0.1506849315068493,0.0547945205479452
2017-02-27,2017,Train,1,664,684,699,15,700,14.0,0.3392857142857143,7,0.03571428571428571,0.8667496886674968,0.17857142857142858,0.14285714285714285,0.035714285714285726
2017-02-28,2017,Train,-1,644,649,649,0,650,11.5,0.2391304347826087,1,0.10869565217391304,0.8847962901623053,0.5,0.08695652173913043,0.41304347826086957
2017-03-07,2017,Train,1,634,634,659,25,660,24.75,0.2222222222222222,5,0.0,1.5728243679455793,0.6565656565656566,0.030303030303030304,0.6262626262626263
2017-03-08,2017,Train,1,664,664,674,10,675,25.25,0.15841584158415842,2,0.04950495049504951,0.93667042595645,0.693069306930693,0.06930693069306931,0.6237623762376237
2017-03-09,2017,Train,-1,844,859,894,35,895,24.75,0.47474747474747475,10,0.020202020202020204,0.905568909447149,0.8383838383838383,0.030303030303030304,0.8080808080808081
2017-03-10,2017,Train,-1,759,789,864,75,865,16.75,0.9253731343283582,21,0.014925373134328358,0.38099956648293803,0.26865671641791045,0.14925373134328357,0.11940298507462688
2017-03-13,2017,Train,1,874,884,889,5,890,10.75,0.20930232558139536,3,0.0,0.4418653345697108,0.16279069767441862,0.37209302325581395,-0.20930232558139533
2017-03-15,2017,Train,1,764,774,799,25,800,17.75,0.2535211267605634,7,0.09859154929577464,0.5951463790446841,0.11267605633802817,1.5352112676056338,-1.4225352112676055
2017-03-16,2017,Train,-1,664,699,739,40,740,15.75,0.6825396825396826,15,0.07936507936507936,1.2107974855170713,0.20634920634920634,0.4126984126984127,-0.20634920634920634
2017-03-20,2017,Train,-1,879,879,884,5,885,22.75,0.12087912087912088,1,0.03296703296703297,1.0324987612579788,0.4835164835164835,0.1978021978021978,0.2857142857142857
2017-03-22,2017,Train,1,659,659,664,5,665,20.25,0.06172839506172839,1,0.18518518518518517,0.5977138352384707,0.07407407407407407,1.0493827160493827,-0.9753086419753086
2017-03-23,2017,Train,1,654,659,659,0,660,20.25,0.19753086419753085,1,0.06172839506172839,0.6302385123298747,0.04938271604938271,0.49382716049382713,-0.4444444444444444
2017-03-24,2017,Train,1,719,719,724,5,725,19.75,0.05063291139240506,1,0.0,0.2692212105465308,0.8607594936708861,0.0759493670886076,0.7848101265822786
2017-03-27,2017,Train,1,634,634,639,5,640,34.75,0.06474820143884892,1,0.06474820143884892,0.6126647114709406,0.05755395683453238,0.5467625899280576,-0.48920863309352525
2017-03-29,2017,Train,1,634,639,644,5,645,17.5,0.22857142857142856,2,0.0,1.5928096136657066,0.6714285714285714,0.22857142857142856,0.44285714285714284
2017-03-30,2017,Train,1,659,664,669,5,670,19.25,0.1038961038961039,2,0.09090909090909091,0.6683661199557501,0.6233766233766234,0.07792207792207792,0.5454545454545454
2017-03-31,2017,Train,1,669,674,714,40,715,17.25,0.2318840579710145,9,0.043478260869565216,0.570923726317856,0.07246376811594203,0.36231884057971014,-0.2898550724637681
2017-04-03,2017,Train,-1,654,724,884,160,885,21.5,1.4069767441860466,46,0.046511627906976744,1.511146993522817,0.3023255813953488,0.13953488372093023,0.1627906976744186
2017-04-05,2017,Train,1,644,664,689,25,690,21.5,0.5465116279069767,9,0.03488372093023256,0.9579323387266232,0.1511627906976744,0.6511627906976745,-0.5
2017-04-07,2017,Train,1,844,854,869,15,870,31.5,0.0873015873015873,5,0.047619047619047616,0.35969839583017055,0.1746031746031746,0.09523809523809523,0.07936507936507936
2017-04-10,2017,Train,1,634,639,649,10,650,16.0,0.3125,3,0.015625,1.6268082768723677,1.546875,0.0625,1.484375
2017-04-11,2017,Train,-1,634,634,639,5,640,53.5,0.13551401869158877,1,0.03271028037383177,1.1609722050231344,0.1308411214953271,0.27102803738317754,-0.14018691588785046
2017-04-12,2017,Train,-1,659,664,679,15,680,15.25,0.4098360655737705,4,0.11475409836065574,1.2326310259243827,0.13114754098360656,1.1311475409836065,-0.9999999999999999
2017-04-19,2017,Train,1,684,689,694,5,695,16.75,0.11940298507462686,2,0.04477611940298507,0.58210067523317,0.7313432835820896,0.13432835820895522,0.5970149253731343
2017-04-21,2017,Train,-1,794,794,804,10,805,14.5,0.39655172413793105,2,0.05172413793103448,1.9616585836528453,0.46551724137931033,0.29310344827586204,0.1724137931034483
2017-04-26,2017,Train,-1,709,714,724,10,725,19.5,0.2564102564102564,3,0.1282051282051282,1.863966099260217,0.3076923076923077,0.15384615384615385,0.15384615384615385
2017-04-27,2017,Train,1,779,784,814,30,815,17.75,0.15492957746478872,7,0.014084507042253521,0.9212807358924464,0.28169014084507044,0.056338028169014086,0.22535211267605634
2017-04-28,2017,Train,-1,694,694,699,5,700,20.0,0.0375,1,0.0,0.6210720887245841,0.3625,0.1,0.26249999999999996
2017-05-02,2017,Train,1,729,759,794,35,795,16.0,0.203125,13,0.015625,0.4654842414189103,0.328125,0.1875,0.140625
2017-05-04,2017,Train,1,699,704,714,10,715,22.75,0.1978021978021978,3,0.02197802197802198,0.8741133109847572,0.8901098901098901,0.03296703296703297,0.8571428571428571
2017-05-05,2017,Train,-1,634,639,639,0,640,21.0,0.10714285714285714,1,0.05952380952380952,1.1106914659699407,0.20238095238095238,0.11904761904761904,0.08333333333333334
2017-05-08,2017,Train,-1,684,684,694,10,695,14.25,0.22807017543859648,2,0.14035087719298245,1.0034987094924004,0.5789473684210527,0.03508771929824561,0.543859649122807
2017-05-11,2017,Train,1,839,839,844,5,845,30.75,0.032520325203252036,1,0.008130081300813009,0.19062397909180007,0.11382113821138211,0.17886178861788618,-0.06504065040650407
2017-05-12,2017,Train,1,694,694,704,10,705,11.75,0.2127659574468085,2,0.02127659574468085,1.0120402198488998,0.2127659574468085,0.3404255319148936,-0.1276595744680851
2017-05-15,2017,Train,1,644,654,679,25,680,17.5,0.37142857142857144,7,0.05714285714285714,0.7531006265183481,0.45714285714285713,0.07142857142857142,0.3857142857142857
2017-05-16,2017,Train,1,714,714,719,5,720,16.75,0.1044776119402985,1,0.1044776119402985,1.12223570028926,0.16417910447761194,0.29850746268656714,-0.1343283582089552
2017-05-17,2017,Train,-1,639,639,644,5,645,39.5,0.16455696202531644,1,0.06962025316455696,0.973107796462542,0.056962025316455694,0.8860759493670886,-0.8291139240506329
2017-05-19,2017,Train,1,754,754,759,5,760,26.25,0.10476190476190476,1,0.0,0.4515720723001367,0.12380952380952381,0.1523809523809524,-0.02857142857142858
2017-06-05,2017,Train,1,644,644,654,10,655,16.0,0.15625,2,0.109375,0.843840805871844,0.734375,0.015625,0.71875
2017-06-07,2017,Train,-1,644,644,649,5,650,17.75,0.352112676056338,1,0.15492957746478872,1.4174613336927586,0.5774647887323944,0.07042253521126761,0.5070422535211268
2017-06-12,2017,Train,1,674,689,704,15,705,65.5,0.24427480916030533,6,0.04580152671755725,0.40084232847865464,0.35877862595419846,0.07251908396946564,0.2862595419847328
2017-06-13,2017,Train,-1,654,664,679,15,680,27.0,0.9259259259259259,5,0.009259259259259259,0.8681944796150924,0.42592592592592593,0.37962962962962965,0.04629629629629628
2017-06-15,2017,Train,1,779,794,829,35,830,43.25,0.3179190751445087,10,0.046242774566473986,0.5143846978709364,0.023121387283236993,0.5895953757225434,-0.5664739884393064
2017-06-16,2017,Train,-1,654,654,664,10,665,36.75,0.22448979591836735,2,0.0,0.8502429655440225,0.5374149659863946,0.25170068027210885,0.28571428571428575
2017-06-19,2017,Train,1,814,819,849,30,850,44.0,0.23863636363636365,7,0.005681818181818182,0.5844204455658298,0.2784090909090909,0.045454545454545456,0.23295454545454541
2017-06-20,2017,Train,1,649,649,659,10,660,22.25,0.1797752808988764,2,0.011235955056179775,0.7906755908164984,1.2359550561797752,0.056179775280898875,1.1797752808988764
2017-06-21,2017,Train,1,634,644,664,20,665,18.75,0.8266666666666667,6,0.09333333333333334,0.8585710279294587,0.26666666666666666,0.84,-0.5733333333333333
2017-06-27,2017,Train,-1,759,764,764,0,765,28.25,0.18584070796460178,1,0.0,0.9406910004876767,0.061946902654867256,1.2920353982300885,-1.2300884955752212
2017-07-06,2017,Train,1,759,769,819,50,820,40.25,0.2919254658385093,12,0.018633540372670808,0.5399314353853033,0.30434782608695654,0.018633540372670808,0.28571428571428575
2017-07-12,2017,Train,1,784,789,789,0,790,20.75,0.1566265060240964,1,0.012048192771084338,0.30118727104206205,0.24096385542168675,0.3253012048192771,-0.08433734939759036
2017-07-17,2017,Train,-1,669,674,674,0,675,23.5,0.19148936170212766,1,0.0,1.3034205085422033,0.22340425531914893,0.13829787234042554,0.08510638297872339
2017-07-18,2017,Train,1,659,664,674,10,675,32.25,0.14728682170542637,3,0.007751937984496124,1.1355538593955534,0.03875968992248062,0.4728682170542636,-0.43410852713178294
2017-07-20,2017,Train,-1,634,644,649,5,650,28.0,0.375,3,0.09821428571428571,2.963028735016304,0.5982142857142857,0.05357142857142857,0.5446428571428571
2017-07-21,2017,Train,1,754,789,814,25,815,23.5,0.3191489361702128,12,0.10638297872340426,0.14685474647350363,0.20212765957446807,0.24468085106382978,-0.04255319148936171
